Date,Time,date_and_time,Day,Month,Year,Hour,Minute,Ta_h_oxbox,MR_h,MR_g_h,Note_MR,energetic_state,Ti_iBut,Ta_iBut,Tskin_h,Note_Temp,Measurment_No,ID_individual,oxbox,Index
31.03.2012,03:00:30,31.03.2012 03:00,31,3,2012,3,0,6.8,5.07,0.2,torpor,0,7.7,6.1,-9999,-9999,190,HM 12,1,8108
31.03.2012,04:00:30,31.03.2012 04:00,31,3,2012,4,0,6.7,4.78,0.19,torpor,0,7.7,6.1,-9999,-9999,190,HM 12,1,8109
31.03.2012,05:00:30,31.03.2012 05:00,31,3,2012,5,0,6.6,4.68,0.18,torpor,0,7.7,6.1,-9999,-9999,190,HM 12,1,8110
31.03.2012,06:00:30,31.03.2012 06:00,31,3,2012,6,0,6.7,3.7,0.15,torpor,0,7.7,6.1,-9999,-9999,190,HM 12,1,8111
31.03.2012,07:00:30,31.03.2012 07:00,31,3,2012,7,0,6.7,5.13,0.2,torpor,0,7.7,6.1,-9999,-9999,190,HM 12,1,8112
31.03.2012,08:00:30,31.03.2012 08:00,31,3,2012,8,0,6.7,6.29,0.25,torpor,0,7.2,6.1,-9999,-9999,190,HM 12,1,8113
31.03.2012,09:00:30,31.03.2012 09:00,31,3,2012,9,0,6.4,5.81,0.23,torpor,0,7.2,5.6,-9999,-9999,190,HM 12,1,8114
31.03.2012,10:00:30,31.03.2012 10:00,31,3,2012,10,0,6.3,6,0.24,torpor,0,7.2,5.6,-9999,-9999,190,HM 12,1,8115
31.03.2012,11:00:30,31.03.2012 11:00,31,3,2012,11,0,6.6,5.5,0.22,torpor,0,6.7,5.6,-9999,-9999,190,HM 12,1,8116
31.03.2012,12:00:30,31.03.2012 12:00,31,3,2012,12,0,7,5.62,0.22,torpor,0,6.7,6.1,-9999,-9999,190,HM 12,1,8117
31.03.2012,13:00:30,31.03.2012 13:00,31,3,2012,13,0,7.1,4.27,0.17,torpor,0,6.7,7.1,-9999,-9999,190,HM 12,1,8118
31.03.2012,14:00:30,31.03.2012 14:00,31,3,2012,14,0,7.4,4.92,0.19,torpor,0,6.2,4.6,-9999,-9999,190,HM 12,1,8119
31.03.2012,15:00:30,31.03.2012 15:00,31,3,2012,15,0,10.8,4.8,0.19,torpor,0,6.2,6.6,-9999,-9999,190,HM 12,1,8120
31.03.2012,16:00:30,31.03.2012 16:00,31,3,2012,16,0,13.3,3.77,0.15,torpor,0,6.2,8.1,-9999,-9999,190,HM 12,1,8121
31.03.2012,17:00:30,31.03.2012 17:00,31,3,2012,17,0,10.6,2.38,0.09,torpor,0,6.2,9.1,-9999,-9999,190,HM 12,1,8122
31.03.2012,18:00:30,31.03.2012 18:00,31,3,2012,18,0,8.7,3.16,0.12,torpor,0,6.2,7.6,-9999,-9999,190,HM 12,1,8123
31.03.2012,19:00:30,31.03.2012 19:00,31,3,2012,19,0,8.5,3.62,0.14,torpor,0,6.2,7.6,-9999,-9999,190,HM 12,1,8124
31.03.2012,20:00:30,31.03.2012 20:00,31,3,2012,20,0,7.9,2.9,0.11,torpor,0,6.2,7.1,-9999,-9999,190,HM 12,1,8125
31.03.2012,21:00:30,31.03.2012 21:00,31,3,2012,21,0,7.2,3.32,0.13,torpor,0,6.2,6.1,-9999,-9999,190,HM 12,1,8126
31.03.2012,22:00:30,31.03.2012 22:00,31,3,2012,22,0,6.7,3.36,0.13,torpor,0,6.2,5.1,-9999,-9999,190,HM 12,1,8127
31.03.2012,23:00:30,31.03.2012 23:00,31,3,2012,23,0,6.3,3.33,0.13,torpor,0,6.2,4.6,-9999,-9999,190,HM 12,1,8128
01.04.2012,00:00:30,01.04.2012 00:00,1,4,2012,0,0,5.8,3.58,0.14,torpor,0,6.2,3.6,-9999,-9999,190,HM 12,1,8129
01.04.2012,01:00:30,01.04.2012 01:00,1,4,2012,1,0,5.4,3.64,0.14,torpor,0,5.7,3.1,-9999,-9999,190,HM 12,1,8130
01.04.2012,02:00:30,01.04.2012 02:00,1,4,2012,2,0,5.2,3.48,0.14,torpor,0,5.7,3.1,-9999,-9999,190,HM 12,1,8131
01.04.2012,03:00:30,01.04.2012 03:00,1,4,2012,3,0,4.8,3.38,0.13,torpor,0,5.7,2.6,-9999,-9999,190,HM 12,1,8132
01.04.2012,04:00:30,01.04.2012 04:00,1,4,2012,4,0,4.8,3.77,0.15,torpor,0,5.7,2.6,-9999,-9999,190,HM 12,1,8133
01.04.2012,05:00:30,01.04.2012 05:00,1,4,2012,5,0,4.5,4.15,0.16,torpor,0,5.7,2.1,-9999,-9999,190,HM 12,1,8134
01.04.2012,06:00:30,01.04.2012 06:00,1,4,2012,6,0,4.2,3.94,0.15,torpor,0,5.2,1.6,-9999,-9999,190,HM 12,1,8135
01.04.2012,07:00:30,01.04.2012 07:00,1,4,2012,7,0,4.3,4.21,0.16,torpor,0,5.2,1.6,-9999,-9999,190,HM 12,1,8136
01.04.2012,08:00:30,01.04.2012 08:00,1,4,2012,8,0,4.1,3.72,0.15,torpor,0,5.2,1.6,-9999,-9999,190,HM 12,1,8137
01.04.2012,09:00:30,01.04.2012 09:00,1,4,2012,9,0,4.4,4.1,0.16,torpor,0,5.2,2.1,-9999,-9999,190,HM 12,1,8138
01.04.2012,10:00:30,01.04.2012 10:00,1,4,2012,10,0,5.1,4.03,0.16,torpor,0,5.2,3.1,-9999,-9999,190,HM 12,1,8139
01.04.2012,11:00:30,01.04.2012 11:00,1,4,2012,11,0,6.3,3.63,0.14,torpor,0,5.2,5.6,-9999,-9999,190,HM 12,1,8140
01.04.2012,12:00:30,01.04.2012 12:00,1,4,2012,12,0,6.7,3.87,0.15,torpor,0,5.2,6.1,-9999,-9999,190,HM 12,1,8141
01.04.2012,13:00:30,01.04.2012 13:00,1,4,2012,13,0,7.1,3.85,0.15,torpor,0,5.2,6.6,-9999,-9999,190,HM 12,1,8142
01.04.2012,14:00:30,01.04.2012 14:00,1,4,2012,14,0,6.7,3.66,0.14,torpor,0,5.2,6.1,-9999,-9999,190,HM 12,1,8143
01.04.2012,15:00:30,01.04.2012 15:00,1,4,2012,15,0,6.9,3.42,0.13,torpor,0,5.2,6.6,-9999,-9999,190,HM 12,1,8144
01.04.2012,16:00:30,01.04.2012 16:00,1,4,2012,16,0,7.7,3.01,0.12,torpor,0,5.2,6.1,-9999,-9999,190,HM 12,1,8145
01.04.2012,17:00:30,01.04.2012 17:00,1,4,2012,17,0,7.2,2.47,0.1,torpor,0,5.7,6.6,-9999,-9999,190,HM 12,1,8146
01.04.2012,18:00:30,01.04.2012 18:00,1,4,2012,18,0,7,2.53,0.1,torpor,0,5.7,6.6,-9999,-9999,190,HM 12,1,8147
01.04.2012,19:00:30,01.04.2012 19:00,1,4,2012,19,0,6.8,3.4,0.13,torpor,0,5.7,6.6,-9999,-9999,190,HM 12,1,8148
01.04.2012,20:00:30,01.04.2012 20:00,1,4,2012,20,0,6.2,3.21,0.13,torpor,0,5.7,5.1,-9999,-9999,190,HM 12,1,8149
01.04.2012,21:00:30,01.04.2012 21:00,1,4,2012,21,0,5.9,4.46,0.17,torpor,0,5.7,5.1,-9999,-9999,190,HM 12,1,8150
01.04.2012,22:00:30,01.04.2012 22:00,1,4,2012,22,0,6.1,5.4,0.21,torpor,0,6.2,5.1,-9999,-9999,190,HM 12,1,8151
01.04.2012,23:00:30,01.04.2012 23:00,1,4,2012,23,0,6.4,5.02,0.2,torpor,0,6.2,6.1,-9999,-9999,190,HM 12,1,8152
02.04.2012,00:00:30,02.04.2012 00:00,2,4,2012,0,0,6.6,3.55,0.14,torpor,0,6.2,6.1,-9999,-9999,190,HM 12,1,8153
02.04.2012,01:00:30,02.04.2012 01:00,2,4,2012,1,0,6.6,3.24,0.13,torpor,0,6.2,5.6,-9999,-9999,190,HM 12,1,8154
02.04.2012,02:00:30,02.04.2012 02:00,2,4,2012,2,0,6.5,2.55,0.1,torpor,0,6.2,5.6,-9999,-9999,190,HM 12,1,8155
02.04.2012,03:00:30,02.04.2012 03:00,2,4,2012,3,0,6.2,2.88,0.11,torpor,0,6.7,5.6,-9999,-9999,190,HM 12,1,8156
02.04.2012,04:00:30,02.04.2012 04:00,2,4,2012,4,0,5.7,3.28,0.13,torpor,0,6.7,5.1,-9999,-9999,190,HM 12,1,8157
02.04.2012,05:00:30,02.04.2012 05:00,2,4,2012,5,0,5.4,2.84,0.11,torpor,0,6.2,4.6,-9999,-9999,190,HM 12,1,8158
02.04.2012,06:00:30,02.04.2012 06:00,2,4,2012,6,0,5.1,2.45,0.1,torpor,0,6.2,4.1,-9999,-9999,190,HM 12,1,8159
02.04.2012,07:00:30,02.04.2012 07:00,2,4,2012,7,0,4.9,2.93,0.11,torpor,0,6.2,3.6,-9999,-9999,190,HM 12,1,8160
02.04.2012,08:00:30,02.04.2012 08:00,2,4,2012,8,0,4.9,2.86,0.11,torpor,0,5.7,3.6,-9999,-9999,190,HM 12,1,8161
02.04.2012,09:00:30,02.04.2012 09:00,2,4,2012,9,0,5.2,2.36,0.09,torpor,0,5.7,4.1,-9999,-9999,190,HM 12,1,8162
29.03.2012,19:00:54,29.03.2012 19:00,29,3,2012,19,0,9,6.18,0.25,torpor,0,9.1,8.1,-9999,-9999,191,HM 10,2,8163
29.03.2012,20:00:54,29.03.2012 20:00,29,3,2012,20,0,8.7,5.01,0.21,torpor,0,8.6,7.6,-9999,-9999,191,HM 10,2,8164
29.03.2012,21:00:54,29.03.2012 21:00,29,3,2012,21,0,8.5,4.57,0.19,torpor,0,8.6,8.1,-9999,-9999,191,HM 10,2,8165
29.03.2012,22:00:54,29.03.2012 22:00,29,3,2012,22,0,8.6,3.75,0.15,torpor,0,8.6,7.6,-9999,-9999,191,HM 10,2,8166
29.03.2012,23:00:54,29.03.2012 23:00,29,3,2012,23,0,8.2,3.36,0.14,torpor,0,8.6,7.1,-9999,-9999,191,HM 10,2,8167
30.03.2012,00:00:54,30.03.2012 00:00,30,3,2012,0,0,8,3.06,0.13,torpor,0,8.6,7.1,-9999,-9999,191,HM 10,2,8168
30.03.2012,01:00:54,30.03.2012 01:00,30,3,2012,1,0,7.9,2.69,0.11,torpor,0,8.6,7.1,-9999,-9999,191,HM 10,2,8169
30.03.2012,02:00:54,30.03.2012 02:00,30,3,2012,2,0,7.7,2.58,0.11,torpor,0,8.6,6.6,-9999,-9999,191,HM 10,2,8170
30.03.2012,03:00:54,30.03.2012 03:00,30,3,2012,3,0,7.8,2.62,0.11,torpor,0,8.6,7.1,-9999,-9999,191,HM 10,2,8171
30.03.2012,04:00:54,30.03.2012 04:00,30,3,2012,4,0,7.9,2.86,0.12,torpor,0,8.6,7.1,-9999,-9999,191,HM 10,2,8172
30.03.2012,05:00:54,30.03.2012 05:00,30,3,2012,5,0,7.9,2.56,0.1,torpor,0,8.6,7.1,-9999,-9999,191,HM 10,2,8173
30.03.2012,06:00:54,30.03.2012 06:00,30,3,2012,6,0,7.9,2.53,0.1,torpor,0,8.6,7.1,-9999,-9999,191,HM 10,2,8174
30.03.2012,07:00:54,30.03.2012 07:00,30,3,2012,7,0,8,13.73,0.56,um arousal,-1,8.6,7.1,-9999,-9999,191,HM 10,2,8175
30.03.2012,08:00:54,30.03.2012 08:00,30,3,2012,8,0,7.9,106.13,4.35,arousal,1,12.7,7.1,-9999,-9999,191,HM 10,2,8176
30.03.2012,09:00:54,30.03.2012 09:00,30,3,2012,9,0,8.1,106.66,4.37,arousal,1,18.7,7.1,-9999,-9999,191,HM 10,2,8177
30.03.2012,10:00:54,30.03.2012 10:00,30,3,2012,10,0,8.1,98.39,4.03,MR sinkt,-1,19.2,7.6,-9999,-9999,191,HM 10,2,8178
30.03.2012,11:00:54,30.03.2012 11:00,30,3,2012,11,0,8.5,85.84,3.52,MR sinkt,-1,19.7,8.1,-9999,-9999,191,HM 10,2,8179
30.03.2012,12:00:54,30.03.2012 12:00,30,3,2012,12,0,8.9,87.73,3.6,MR sinkt,-1,19.7,8.1,-9999,-9999,191,HM 10,2,8180
30.03.2012,13:00:54,30.03.2012 13:00,30,3,2012,13,0,9,84.81,3.48,MR sinkt,-1,19.7,8.6,-9999,-9999,191,HM 10,2,8181
30.03.2012,14:00:54,30.03.2012 14:00,30,3,2012,14,0,9.5,81.18,3.33,MR sinkt,-1,20.2,9.1,-9999,-9999,191,HM 10,2,8182
30.03.2012,15:00:54,30.03.2012 15:00,30,3,2012,15,0,9.6,81.85,3.35,MR sinkt,-1,20.7,8.6,-9999,-9999,191,HM 10,2,8183
30.03.2012,16:00:54,30.03.2012 16:00,30,3,2012,16,0,10.1,73.73,3.02,MR sinkt,-1,20.2,9.1,-9999,-9999,191,HM 10,2,8184
30.03.2012,17:00:54,30.03.2012 17:00,30,3,2012,17,0,9.9,41.68,1.71,MR sinkt,-1,18.7,8.6,-9999,-9999,191,HM 10,2,8185
30.03.2012,18:00:54,30.03.2012 18:00,30,3,2012,18,0,9.4,15.41,0.63,um arousal,-1,15.2,8.6,-9999,-9999,191,HM 10,2,8186
30.03.2012,19:00:54,30.03.2012 19:00,30,3,2012,19,0,9,7.6,0.31,um arousal,-1,13.2,8.1,-9999,-9999,191,HM 10,2,8187
30.03.2012,20:00:54,30.03.2012 20:00,30,3,2012,20,0,8.4,4.43,0.18,torpor,0,11.7,7.1,-9999,-9999,191,HM 10,2,8188
30.03.2012,21:00:54,30.03.2012 21:00,30,3,2012,21,0,7.9,3.28,0.13,torpor,0,11.2,7.1,-9999,-9999,191,HM 10,2,8189
30.03.2012,22:00:54,30.03.2012 22:00,30,3,2012,22,0,7.8,2.68,0.11,torpor,0,10.6,7.1,-9999,-9999,191,HM 10,2,8190
30.03.2012,23:00:54,30.03.2012 23:00,30,3,2012,23,0,7.7,3.52,0.14,torpor,0,10.1,6.6,-9999,-9999,191,HM 10,2,8191
31.03.2012,00:00:54,31.03.2012 00:00,31,3,2012,0,0,7.5,3.89,0.16,torpor,0,9.6,6.6,-9999,-9999,191,HM 10,2,8192
31.03.2012,01:00:54,31.03.2012 01:00,31,3,2012,1,0,7.2,3.57,0.15,torpor,0,9.6,6.1,-9999,-9999,191,HM 10,2,8193
31.03.2012,02:00:54,31.03.2012 02:00,31,3,2012,2,0,7,3.23,0.13,torpor,0,9.6,6.1,-9999,-9999,191,HM 10,2,8194
31.03.2012,03:00:54,31.03.2012 03:00,31,3,2012,3,0,6.8,3.05,0.13,torpor,0,9.1,6.1,-9999,-9999,191,HM 10,2,8195
31.03.2012,04:00:54,31.03.2012 04:00,31,3,2012,4,0,6.8,2.88,0.12,torpor,0,9.1,6.1,-9999,-9999,191,HM 10,2,8196
31.03.2012,05:00:54,31.03.2012 05:00,31,3,2012,5,0,6.8,2.87,0.12,torpor,0,8.6,6.1,-9999,-9999,191,HM 10,2,8197
31.03.2012,06:00:54,31.03.2012 06:00,31,3,2012,6,0,7,3.04,0.12,torpor,0,8.6,6.1,-9999,-9999,191,HM 10,2,8198
31.03.2012,07:00:54,31.03.2012 07:00,31,3,2012,7,0,7,3.04,0.12,torpor,0,8.6,6.1,-9999,-9999,191,HM 10,2,8199
31.03.2012,08:00:54,31.03.2012 08:00,31,3,2012,8,0,7,3.06,0.13,torpor,0,8.6,5.6,-9999,-9999,191,HM 10,2,8200
31.03.2012,09:00:54,31.03.2012 09:00,31,3,2012,9,0,6.5,3.5,0.14,torpor,0,8.1,5.6,-9999,-9999,191,HM 10,2,8201
31.03.2012,10:00:54,31.03.2012 10:00,31,3,2012,10,0,6.5,4.87,0.2,torpor,0,8.1,5.6,-9999,-9999,191,HM 10,2,8202
31.03.2012,11:00:54,31.03.2012 11:00,31,3,2012,11,0,6.8,4.76,0.2,torpor,0,8.1,6.1,-9999,-9999,191,HM 10,2,8203
31.03.2012,12:00:54,31.03.2012 12:00,31,3,2012,12,0,7.3,4.5,0.18,torpor,0,7.6,7.1,-9999,-9999,191,HM 10,2,8204
31.03.2012,13:00:54,31.03.2012 13:00,31,3,2012,13,0,7,4.09,0.17,torpor,0,7.6,4.6,-9999,-9999,191,HM 10,2,8205
31.03.2012,14:00:54,31.03.2012 14:00,31,3,2012,14,0,6.7,4.85,0.2,torpor,0,7.6,6.6,-9999,-9999,191,HM 10,2,8206
31.03.2012,15:00:54,31.03.2012 15:00,31,3,2012,15,0,8.4,5.09,0.21,torpor,0,7.6,8.1,-9999,-9999,191,HM 10,2,8207
31.03.2012,16:00:54,31.03.2012 16:00,31,3,2012,16,0,8.9,5.15,0.21,torpor,0,7.6,9.1,-9999,-9999,191,HM 10,2,8208
31.03.2012,17:00:54,31.03.2012 17:00,31,3,2012,17,0,9.5,5.17,0.21,torpor,0,7.1,7.6,-9999,-9999,191,HM 10,2,8209
31.03.2012,18:00:54,31.03.2012 18:00,31,3,2012,18,0,8.3,4.73,0.19,torpor,0,7.6,7.6,-9999,-9999,191,HM 10,2,8210
31.03.2012,19:00:54,31.03.2012 19:00,31,3,2012,19,0,8.5,5.25,0.22,torpor,0,7.6,7.1,-9999,-9999,191,HM 10,2,8211
31.03.2012,20:00:54,31.03.2012 20:00,31,3,2012,20,0,7.9,5.52,0.23,torpor,0,7.6,6.1,-9999,-9999,191,HM 10,2,8212
31.03.2012,21:00:54,31.03.2012 21:00,31,3,2012,21,0,7.2,5.17,0.21,torpor,0,7.6,5.1,-9999,-9999,191,HM 10,2,8213
31.03.2012,22:00:54,31.03.2012 22:00,31,3,2012,22,0,6.5,5.54,0.23,torpor,0,7.6,4.6,-9999,-9999,191,HM 10,2,8214
31.03.2012,23:00:54,31.03.2012 23:00,31,3,2012,23,0,5.9,5.7,0.23,torpor,0,7.6,3.6,-9999,-9999,191,HM 10,2,8215
01.04.2012,00:00:54,01.04.2012 00:00,1,4,2012,0,0,5.4,5.88,0.24,torpor,0,7.6,3.1,-9999,-9999,191,HM 10,2,8216
01.04.2012,01:00:54,01.04.2012 01:00,1,4,2012,1,0,5.1,6.33,0.26,torpor,0,7.1,3.1,-9999,-9999,191,HM 10,2,8217
01.04.2012,02:00:54,01.04.2012 02:00,1,4,2012,2,0,4.8,6.21,0.25,torpor,0,7.1,2.6,-9999,-9999,191,HM 10,2,8218
01.04.2012,03:00:54,01.04.2012 03:00,1,4,2012,3,0,4.2,6.01,0.25,torpor,0,7.1,2.6,-9999,-9999,191,HM 10,2,8219
01.04.2012,04:00:54,01.04.2012 04:00,1,4,2012,4,0,4.3,5.65,0.23,torpor,0,7.1,2.1,-9999,-9999,191,HM 10,2,8220
01.04.2012,05:00:54,01.04.2012 05:00,1,4,2012,5,0,3.9,5.92,0.24,torpor,0,7.1,1.6,-9999,-9999,191,HM 10,2,8221
01.04.2012,06:00:54,01.04.2012 06:00,1,4,2012,6,0,3.6,6.34,0.26,torpor,0,6.6,1.6,-9999,-9999,191,HM 10,2,8222
01.04.2012,07:00:54,01.04.2012 07:00,1,4,2012,7,0,3.7,6.26,0.26,torpor,0,6.6,1.6,-9999,-9999,191,HM 10,2,8223
01.04.2012,08:00:54,01.04.2012 08:00,1,4,2012,8,0,3.5,6.3,0.26,torpor,0,6.6,2.1,-9999,-9999,191,HM 10,2,8224
01.04.2012,09:00:54,01.04.2012 09:00,1,4,2012,9,0,4.1,6.46,0.26,torpor,0,6.6,3.1,-9999,-9999,191,HM 10,2,8225
01.04.2012,10:00:54,01.04.2012 10:00,1,4,2012,10,0,5.2,6.4,0.26,torpor,0,6.1,5.6,-9999,-9999,191,HM 10,2,8226
01.04.2012,11:00:54,01.04.2012 11:00,1,4,2012,11,0,7,6.35,0.26,torpor,0,6.1,6.1,-9999,-9999,191,HM 10,2,8227
01.04.2012,12:00:54,01.04.2012 12:00,1,4,2012,12,0,7.1,5.19,0.21,torpor,0,6.1,6.6,-9999,-9999,191,HM 10,2,8228
01.04.2012,13:00:54,01.04.2012 13:00,1,4,2012,13,0,7.5,4.34,0.18,torpor,0,6.1,6.1,-9999,-9999,191,HM 10,2,8229
01.04.2012,14:00:54,01.04.2012 14:00,1,4,2012,14,0,6.7,4.43,0.18,torpor,0,6.1,6.6,-9999,-9999,191,HM 10,2,8230
01.04.2012,15:00:54,01.04.2012 15:00,1,4,2012,15,0,7.1,4.05,0.17,torpor,0,6.1,6.1,-9999,-9999,191,HM 10,2,8231
01.04.2012,16:00:54,01.04.2012 16:00,1,4,2012,16,0,7.3,3.81,0.16,torpor,0,6.1,6.6,-9999,-9999,191,HM 10,2,8232
01.04.2012,17:00:54,01.04.2012 17:00,1,4,2012,17,0,7.5,3.86,0.16,torpor,0,6.1,6.6,-9999,-9999,191,HM 10,2,8233
01.04.2012,18:00:54,01.04.2012 18:00,1,4,2012,18,0,7.3,3.78,0.15,torpor,0,6.1,6.6,-9999,-9999,191,HM 10,2,8234
01.04.2012,19:00:54,01.04.2012 19:00,1,4,2012,19,0,7.1,3.86,0.16,torpor,0,6.1,5.1,-9999,-9999,191,HM 10,2,8235
01.04.2012,20:00:54,01.04.2012 20:00,1,4,2012,20,0,6.2,4.25,0.17,torpor,0,6.1,5.1,-9999,-9999,191,HM 10,2,8236
01.04.2012,21:00:54,01.04.2012 21:00,1,4,2012,21,0,6.1,4.51,0.18,torpor,0,6.6,5.1,-9999,-9999,191,HM 10,2,8237
01.04.2012,22:00:54,01.04.2012 22:00,1,4,2012,22,0,6.3,4.72,0.19,torpor,0,6.6,6.1,-9999,-9999,191,HM 10,2,8238
01.04.2012,23:00:54,01.04.2012 23:00,1,4,2012,23,0,6.8,4.61,0.19,torpor,0,6.6,6.1,-9999,-9999,191,HM 10,2,8239
02.04.2012,00:00:54,02.04.2012 00:00,2,4,2012,0,0,6.9,4.28,0.18,torpor,0,6.6,5.6,-9999,-9999,191,HM 10,2,8240
02.04.2012,01:00:54,02.04.2012 01:00,2,4,2012,1,0,6.9,3.76,0.15,torpor,0,6.6,5.6,-9999,-9999,191,HM 10,2,8241
02.04.2012,02:00:54,02.04.2012 02:00,2,4,2012,2,0,6.8,3.63,0.15,torpor,0,6.6,5.6,-9999,-9999,191,HM 10,2,8242
02.04.2012,03:00:54,02.04.2012 03:00,2,4,2012,3,0,6.4,4.1,0.17,torpor,0,6.6,5.1,-9999,-9999,191,HM 10,2,8243
02.04.2012,04:00:54,02.04.2012 04:00,2,4,2012,4,0,6,4.44,0.18,torpor,0,6.6,4.6,-9999,-9999,191,HM 10,2,8244
02.04.2012,05:00:54,02.04.2012 05:00,2,4,2012,5,0,5.5,4.67,0.19,torpor,0,6.6,4.1,-9999,-9999,191,HM 10,2,8245
02.04.2012,06:00:54,02.04.2012 06:00,2,4,2012,6,0,5.3,4.78,0.2,torpor,0,6.6,3.6,-9999,-9999,191,HM 10,2,8246
02.04.2012,07:00:54,02.04.2012 07:00,2,4,2012,7,0,5,4.61,0.19,torpor,0,6.6,3.6,-9999,-9999,191,HM 10,2,8247
02.04.2012,08:00:54,02.04.2012 08:00,2,4,2012,8,0,5,4.93,0.2,torpor,0,6.6,4.1,-9999,-9999,191,HM 10,2,8248
02.04.2012,09:00:54,02.04.2012 09:00,2,4,2012,9,0,5.4,4.83,0.2,torpor,0,6.6,4.6,-9999,-9999,191,HM 10,2,8249
02.04.2012,10:00:54,02.04.2012 10:00,2,4,2012,10,0,5.9,4.92,0.2,torpor,0,6.6,5.6,-9999,-9999,191,HM 10,2,8250
29.03.2012 18:00,29.03.2012 18:00,29.03.2012 18:00,29,3,2012,18,0,8.74,57.99,2.58,normotherm,1,13.7,8.1,35.7,-9999,192,HM 2,4,8251
29.03.2012 19:00,29.03.2012 19:00,29.03.2012 19:00,29,3,2012,19,0,8.37,67.47,3,normotherm,1,14.2,7.6,35.8,-9999,192,HM 2,4,8252
29.03.2012 20:00,29.03.2012 20:00,29.03.2012 20:00,29,3,2012,20,0,8.02,71.33,3.17,normotherm,1,10.7,8.1,36,-9999,192,HM 2,4,8253
29.03.2012 21:00,29.03.2012 21:00,29.03.2012 21:00,29,3,2012,21,0,7.84,62.37,2.77,"normotherm, aktiv",1,11.2,7.6,35.5,-9999,192,HM 2,4,8254
29.03.2012 22:00,29.03.2012 22:00,29.03.2012 22:00,29,3,2012,22,0,7.99,30.47,1.35,raus + rein,-1,9.7,7.1,35.7,-9999,192,HM 2,4,8255
29.03.2012 23:00,29.03.2012 23:00,29.03.2012 23:00,29,3,2012,23,0,7.65,56.84,2.53,raus + rein,-1,10.7,7.1,35.8,-9999,192,HM 2,4,8256
30.03.2012 00:00,30.03.2012 00:00,30.03.2012 00:00,30,3,2012,0,0,7.4,5.47,0.24,raus + rein,-1,13.7,7.1,36.1,-9999,192,HM 2,4,8257
30.03.2012 01:00,30.03.2012 01:00,30.03.2012 01:00,30,3,2012,1,0,7.32,30.84,1.37,raus + rein,-1,9.7,6.6,36.2,-9999,192,HM 2,4,8258
30.03.2012 02:00,30.03.2012 02:00,30.03.2012 02:00,30,3,2012,2,0,7.24,74.97,3.33,normotherm,1,9.2,7.1,35.9,-9999,192,HM 2,4,8259
30.03.2012 03:00,30.03.2012 03:00,30.03.2012 03:00,30,3,2012,3,0,7.2,14.45,0.64,raus + rein,-1,12.7,7.1,35.9,-9999,192,HM 2,4,8260
30.03.2012 04:00,30.03.2012 04:00,30.03.2012 04:00,30,3,2012,4,0,7.23,11.57,0.51,raus + rein,-1,14.2,7.1,35.7,-9999,192,HM 2,4,8261
30.03.2012 05:00,30.03.2012 05:00,30.03.2012 05:00,30,3,2012,5,0,7.27,47.17,2.1,raus + rein,-1,12.7,7.1,37.2,-9999,192,HM 2,4,8262
30.03.2012 06:00,30.03.2012 06:00,30.03.2012 06:00,30,3,2012,6,0,7.27,80.32,3.57,normotherm,1,13.7,7.1,33.3,-9999,192,HM 2,4,8263
30.03.2012 07:00,30.03.2012 07:00,30.03.2012 07:00,30,3,2012,7,0,7.32,75.52,3.36,normotherm,1,14.2,7.1,34.2,-9999,192,HM 2,4,8264
30.03.2012 08:00,30.03.2012 08:00,30.03.2012 08:00,30,3,2012,8,0,7.32,72.84,3.24,normotherm,1,14.2,7.1,36.6,-9999,192,HM 2,4,8265
30.03.2012 09:00,30.03.2012 09:00,30.03.2012 09:00,30,3,2012,9,0,7.45,70.16,3.12,normotherm,1,14.2,7.6,36.3,-9999,192,HM 2,4,8266
30.03.2012 10:00,30.03.2012 10:00,30.03.2012 10:00,30,3,2012,10,0,7.53,70.41,3.13,normotherm,1,14.2,8.1,30.5,-9999,192,HM 2,4,8267
30.03.2012 11:00,30.03.2012 11:00,30.03.2012 11:00,30,3,2012,11,0,7.84,66.91,2.97,normotherm,1,13.7,8.1,36,-9999,192,HM 2,4,8268
30.03.2012 12:00,30.03.2012 12:00,30.03.2012 12:00,30,3,2012,12,0,8.16,78.62,3.49,normotherm,1,13.7,8.6,35.1,-9999,192,HM 2,4,8269
30.03.2012 13:00,30.03.2012 13:00,30.03.2012 13:00,30,3,2012,13,0,8.33,75.48,3.35,normotherm,1,13.7,9.1,36.8,-9999,192,HM 2,4,8270
30.03.2012 14:00,30.03.2012 14:00,30.03.2012 14:00,30,3,2012,14,0,8.75,72.15,3.21,normotherm,1,13.7,8.6,36.4,-9999,192,HM 2,4,8271
30.03.2012 15:00,30.03.2012 15:00,30.03.2012 15:00,30,3,2012,15,0,8.91,67.65,3.01,normotherm,1,13.7,9.1,35.2,-9999,192,HM 2,4,8272
30.03.2012 16:00,30.03.2012 16:00,30.03.2012 16:00,30,3,2012,16,0,9.42,66.71,2.96,normotherm,1,13.7,8.6,35.8,-9999,192,HM 2,4,8273
30.03.2012 17:00,30.03.2012 17:00,30.03.2012 17:00,30,3,2012,17,0,9.29,80.78,3.59,normotherm,1,13.7,8.6,35.5,-9999,192,HM 2,4,8274
30.03.2012 18:00,30.03.2012 18:00,30.03.2012 18:00,30,3,2012,18,0,8.72,66.63,2.96,normotherm,1,13.7,8.1,35.9,-9999,192,HM 2,4,8275
